item_id,total_buy_user,repurchase_user,repurchase_rate
i302733,37,0,0.0
i308141,31,0,0.0
i202270,20,0,0.0
i604200,37,0,0.0
i304340,27,0,0.0
i600632,29,0,0.0
i603316,24,0,0.0
i308533,27,0,0.0
i404607,20,0,0.0
i405987,32,0,0.0
i304771,26,0,0.0
i506623,17,0,0.0
i206316,25,0,0.0
i200801,29,0,0.0
i606535,22,0,0.0
i309766,24,0,0.0
i402764,22,0,0.0
i401604,23,0,0.0
i205742,26,0,0.0
i501718,36,0,0.0
i502532,29,0,0.0
i302223,22,0,0.0
i502000,36,0,0.0
i309701,22,0,0.0
i505145,28,0,0.0
i600716,34,0,0.0
i403167,25,0,0.0
i504238,23,0,0.0
i603218,24,0,0.0
i308689,33,0,0.0
i607607,27,0,0.0
i200225,34,0,0.0
i508681,31,0,0.0
i200458,23,0,0.0
i307838,28,0,0.0
i503197,29,0,0.0
i400088,25,0,0.0
i301636,31,0,0.0
i400717,26,0,0.0
i603955,26,0,0.0
i209375,26,0,0.0
i608656,44,0,0.0
i508192,28,0,0.0
i507575,26,0,0.0
i401492,35,0,0.0
i402715,32,0,0.0
i200727,28,0,0.0
i605230,31,0,0.0
i407336,27,0,0.0
i303658,35,0,0.0
i408309,25,0,0.0
i603966,25,0,0.0
i604591,33,0,0.0
i500475,29,0,0.0
i600890,33,0,0.0
i309208,27,0,0.0
i604990,22,0,0.0
i407940,26,0,0.0
i403992,16,0,0.0
i406857,32,0,0.0
i207723,20,0,0.0
i304878,34,0,0.0
i405495,29,0,0.0
i409140,37,0,0.0
i403219,31,0,0.0
i300652,29,0,0.0
i409752,32,0,0.0
i601291,31,0,0.0
i207116,32,0,0.0
i302401,28,0,0.0
i202080,31,0,0.0
i604299,34,0,0.0
i608201,30,0,0.0
i604691,33,0,0.0
i401058,32,0,0.0
i300019,29,0,0.0
i406820,24,0,0.0
i308528,26,0,0.0
i304289,37,0,0.0
i402351,30,0,0.0
i304189,26,0,0.0
i400193,33,0,0.0
i400100,27,0,0.0
i300886,19,0,0.0
i608545,26,0,0.0
i404532,30,0,0.0
i202189,25,0,0.0
i405253,22,0,0.0
i507646,23,0,0.0
i504891,32,0,0.0
i400791,26,0,0.0
i606302,41,0,0.0
i403947,32,0,0.0
i300080,27,0,0.0
i600315,30,0,0.0
i500877,28,0,0.0
i201874,32,0,0.0
i201556,33,0,0.0
i603453,31,0,0.0
i305401,29,0,0.0
i209511,37,0,0.0
i308462,25,0,0.0
i204219,18,0,0.0
i205113,27,0,0.0
i503215,28,0,0.0
i509058,23,0,0.0
i504682,32,0,0.0
i506757,37,0,0.0
i503099,20,0,0.0
i407568,35,0,0.0
i604387,22,0,0.0
i603486,27,0,0.0
i505438,29,0,0.0
i602291,28,0,0.0
i504224,22,0,0.0
i206772,23,0,0.0
i303977,23,0,0.0
i406571,32,0,0.0
i503896,26,0,0.0
i306186,24,0,0.0
i503198,24,0,0.0
i408487,28,0,0.0
i205437,29,0,0.0
i505816,27,0,0.0
i607662,38,0,0.0
i308910,28,0,0.0
i609582,31,0,0.0
i305004,22,0,0.0
i308333,29,0,0.0
i505712,29,0,0.0
i403804,22,0,0.0
i507918,33,0,0.0
i404646,29,0,0.0
i609004,24,0,0.0
i207948,23,0,0.0
i607397,20,0,0.0
i605008,19,0,0.0
i607375,28,0,0.0
i508022,44,0,0.0
i607746,17,0,0.0
i301451,38,0,0.0
i209708,38,0,0.0
i304610,25,0,0.0
i309392,28,0,0.0
i402052,29,0,0.0
i202245,24,0,0.0
i609480,29,0,0.0
i505354,33,0,0.0
i200100,42,0,0.0
i606771,32,0,0.0
i609268,30,0,0.0
i303907,35,0,0.0
i301443,28,0,0.0
i304475,31,0,0.0
i606431,36,0,0.0
i203751,25,0,0.0
i604343,27,0,0.0
i205647,32,0,0.0
i305832,30,0,0.0
i202450,26,0,0.0
i206842,29,0,0.0
i600209,39,0,0.0
i402418,28,0,0.0
i209776,31,0,0.0
i502156,17,0,0.0
i609950,23,0,0.0
i202650,28,0,0.0
i205199,36,0,0.0
i508632,27,0,0.0
i205919,26,0,0.0
i501520,28,0,0.0
i302686,31,0,0.0
i303389,32,0,0.0
i405967,25,0,0.0
i600551,33,0,0.0
i502396,38,0,0.0
i209773,37,0,0.0
i202955,33,0,0.0
i306716,36,0,0.0
i600935,32,0,0.0
i506956,23,0,0.0
i503549,29,0,0.0
i307248,29,0,0.0
i208208,25,0,0.0
i403501,35,0,0.0
i500276,29,0,0.0
i601420,31,0,0.0
i608496,29,0,0.0
i200601,30,0,0.0
i608748,31,0,0.0
i502124,20,0,0.0
i301783,22,0,0.0
i604955,19,0,0.0
i401739,32,0,0.0
i400404,26,0,0.0
i306927,24,0,0.0
i400561,25,0,0.0
i206030,26,0,0.0
i306969,35,0,0.0
i308530,29,0,0.0
i405683,22,0,0.0
i404366,34,0,0.0
i405408,28,0,0.0
i307049,36,0,0.0
i305456,28,0,0.0
i406299,32,0,0.0
i300971,33,0,0.0
i500811,25,0,0.0
i607233,20,0,0.0
i607561,23,0,0.0
i507424,32,0,0.0
i308178,24,0,0.0
i309803,35,0,0.0
i208572,22,0,0.0
i303733,23,0,0.0
i504337,20,0,0.0
i208080,21,0,0.0
i308464,35,0,0.0
i208267,23,0,0.0
i307233,34,0,0.0
i203133,37,0,0.0
i600196,26,0,0.0
i405245,25,0,0.0
i604235,30,0,0.0
i303075,25,0,0.0
i401547,34,0,0.0
i500092,15,0,0.0
i206433,25,0,0.0
i408624,31,0,0.0
i401304,30,0,0.0
i302821,28,0,0.0
i405538,29,0,0.0
i607980,22,0,0.0
i605527,26,0,0.0
i300300,25,0,0.0
i309007,31,0,0.0
i607287,30,0,0.0
i304837,27,0,0.0
i206959,24,0,0.0
i202909,27,0,0.0
i204267,28,0,0.0
i206851,36,0,0.0
i506469,25,0,0.0
i308473,35,0,0.0
i602995,31,0,0.0
i306231,38,0,0.0
i305986,22,0,0.0
i205483,32,0,0.0
i507311,31,0,0.0
i506496,20,0,0.0
i407277,41,0,0.0
i503515,27,0,0.0
i403307,28,0,0.0
i303852,25,0,0.0
i506136,34,0,0.0
i601151,30,0,0.0
i302477,28,0,0.0
i500548,33,0,0.0
i303473,22,0,0.0
i607127,25,0,0.0
i504272,25,0,0.0
i302800,28,0,0.0
i503842,34,0,0.0
i303855,20,0,0.0
i506872,31,0,0.0
i206510,25,0,0.0
i200637,28,0,0.0
i400829,26,0,0.0
i608877,24,0,0.0
i502087,31,0,0.0
i407646,24,0,0.0
i302548,25,0,0.0
i304655,28,0,0.0
i608916,23,0,0.0
i209765,30,0,0.0
i305186,23,0,0.0
i300949,25,0,0.0
i608663,26,0,0.0
i306293,26,0,0.0
i509279,27,0,0.0
i600688,26,0,0.0
i302073,23,0,0.0
i302796,23,0,0.0
i608104,28,0,0.0
i205044,29,0,0.0
i305961,19,0,0.0
i602374,29,0,0.0
i308067,25,0,0.0
i400543,27,0,0.0
i407243,32,0,0.0
i303745,27,0,0.0
i608265,27,0,0.0
i304919,38,0,0.0
i302159,29,0,0.0
i200866,28,0,0.0
i505014,23,0,0.0
i504625,31,0,0.0
i200603,33,0,0.0
i502829,27,0,0.0
i501548,24,0,0.0
i609080,32,0,0.0
i502917,27,0,0.0
i302695,30,0,0.0
i502166,18,0,0.0
i203731,29,0,0.0
i309262,39,0,0.0
i306042,22,0,0.0
i501459,26,0,0.0
i609578,26,0,0.0
i607651,32,0,0.0
i603238,29,0,0.0
i302539,16,0,0.0
i605058,42,0,0.0
i500262,20,0,0.0
i304022,32,0,0.0
i408065,26,0,0.0
i203275,26,0,0.0
i505156,27,0,0.0
i403944,30,0,0.0
i407787,29,0,0.0
i502546,35,0,0.0
i404866,27,0,0.0
i604568,29,0,0.0
i300007,29,0,0.0
i502817,21,0,0.0
i501640,23,0,0.0
i400229,26,0,0.0
i306492,19,0,0.0
i609054,29,0,0.0
i402029,25,0,0.0
i202944,21,0,0.0
i208309,28,0,0.0
i406348,22,0,0.0
i206730,35,0,0.0
i608914,30,0,0.0
i606537,26,0,0.0
i302195,32,0,0.0
i408367,28,0,0.0
i207655,28,0,0.0
i301262,32,0,0.0
i408269,22,0,0.0
i305314,38,0,0.0
i409350,26,0,0.0
i602276,30,0,0.0
i502766,34,0,0.0
i505806,24,0,0.0
i407447,31,0,0.0
i609969,32,0,0.0
i202144,31,0,0.0
i606627,32,0,0.0
i609827,26,0,0.0
i404445,32,0,0.0
i205681,22,0,0.0
i503874,31,0,0.0
i405100,28,0,0.0
i308503,31,0,0.0
i600564,33,0,0.0
i603333,39,0,0.0
i508389,22,0,0.0
i408977,39,0,0.0
i303049,39,0,0.0
i303479,24,0,0.0
i303516,41,0,0.0
i606773,26,0,0.0
i408651,32,0,0.0
i301475,16,0,0.0
i501905,27,0,0.0
i403111,29,0,0.0
i501422,38,0,0.0
i505981,30,0,0.0
i504136,35,0,0.0
i501223,27,0,0.0
i403495,26,0,0.0
i603109,20,0,0.0
i604789,34,0,0.0
i302823,35,0,0.0
i407042,33,0,0.0
i208716,25,0,0.0
i504332,27,0,0.0
i500653,36,0,0.0
i601905,27,0,0.0
i509244,21,0,0.0
i203984,26,0,0.0
i307403,35,0,0.0
i406087,31,0,0.0
i205388,43,0,0.0
i204097,37,0,0.0
i403924,33,0,0.0
i404058,31,0,0.0
i402679,24,0,0.0
i204232,28,0,0.0
i405591,29,0,0.0
i606206,29,0,0.0
i403860,25,0,0.0
i602882,24,0,0.0
i209868,23,0,0.0
i609208,30,0,0.0
i402390,28,0,0.0
i609782,29,0,0.0
i505136,28,0,0.0
i302018,26,0,0.0
i602747,28,0,0.0
i607433,24,0,0.0
i606404,28,0,0.0
i309403,29,0,0.0
i401504,27,0,0.0
i500464,23,0,0.0
i303899,31,0,0.0
i302792,34,0,0.0
i206232,33,0,0.0
i609144,33,0,0.0
i202702,34,0,0.0
i403353,28,0,0.0
i509745,19,0,0.0
i208529,27,0,0.0
i501323,27,0,0.0
i403988,36,0,0.0
i401561,19,0,0.0
i301142,20,0,0.0
i307925,27,0,0.0
i506777,28,0,0.0
i405926,26,0,0.0
i305098,31,0,0.0
i301512,28,0,0.0
i605314,28,0,0.0
i208975,26,0,0.0
i604764,34,0,0.0
i203987,27,0,0.0
i302684,35,0,0.0
i404040,27,0,0.0
i407528,28,0,0.0
i605378,42,0,0.0
i300932,30,0,0.0
i403581,28,0,0.0
i206328,32,0,0.0
i304583,24,0,0.0
i609974,23,0,0.0
i608442,23,0,0.0
i406686,29,0,0.0
i607673,23,0,0.0
i609411,39,0,0.0
i604871,30,0,0.0
i609955,31,0,0.0
i501363,30,0,0.0
i508827,24,0,0.0
i601380,24,0,0.0
i401001,27,0,0.0
i300256,16,0,0.0
i205180,25,0,0.0
i601812,26,0,0.0
i601503,32,0,0.0
i304044,18,0,0.0
i502853,36,0,0.0
i200582,25,0,0.0
i204751,17,0,0.0
i306245,26,0,0.0
i205192,22,0,0.0
i202191,23,0,0.0
i205704,25,0,0.0
i308092,32,0,0.0
i609067,37,0,0.0
i505755,27,0,0.0
i203102,36,0,0.0
i208814,27,0,0.0
i509646,22,0,0.0
i505485,22,0,0.0
i308676,38,0,0.0
i501886,24,0,0.0
i206185,24,0,0.0
i608810,23,0,0.0
i208184,32,0,0.0
i506395,25,0,0.0
i506381,30,0,0.0
i601711,34,0,0.0
i304002,34,0,0.0
i508364,23,0,0.0
i203411,31,0,0.0
i307471,30,0,0.0
i605932,28,0,0.0
i309339,23,0,0.0
i305764,18,0,0.0
i600811,21,0,0.0
i205363,34,0,0.0
i402994,22,0,0.0
i509901,24,0,0.0
i605945,25,0,0.0
i606443,18,0,0.0
i504336,28,0,0.0
i306540,27,0,0.0
i301021,35,0,0.0
i400072,19,0,0.0
i202137,24,0,0.0
i600307,21,0,0.0
i401890,28,0,0.0
i407654,22,0,0.0
i306884,28,0,0.0
i608799,28,0,0.0
i403144,23,0,0.0
i604120,29,0,0.0
i503374,21,0,0.0
i406916,20,0,0.0
i601863,24,0,0.0
i403288,28,0,0.0
i201572,28,0,0.0
i402506,28,0,0.0
i203897,30,0,0.0
i306667,17,0,0.0
i500848,24,0,0.0
i602574,31,0,0.0
i406927,24,0,0.0
i400030,23,0,0.0
i604044,30,0,0.0
i400542,23,0,0.0
i604934,33,0,0.0
i205718,27,0,0.0
i405257,19,0,0.0
i408835,28,0,0.0
i401212,40,0,0.0
i306253,33,0,0.0
i303807,26,0,0.0
i605805,29,0,0.0
i407249,24,0,0.0
i507097,30,0,0.0
i607315,27,0,0.0
i305172,29,0,0.0
i608292,18,0,0.0
i409075,25,0,0.0
i302055,18,0,0.0
i506463,30,0,0.0
i407258,42,0,0.0
i200606,26,0,0.0
i602649,30,0,0.0
i601271,37,0,0.0
i308540,28,0,0.0
i308282,25,0,0.0
i305591,26,0,0.0
i505640,28,0,0.0
i401982,30,0,0.0
i606628,33,0,0.0
i406799,29,0,0.0
i304376,32,0,0.0
i202560,38,0,0.0
i300308,38,0,0.0
i201148,34,0,0.0
i501311,37,0,0.0
i503167,15,0,0.0
i504271,25,0,0.0
i403409,35,0,0.0
i506726,25,0,0.0
i305000,23,0,0.0
i609963,22,0,0.0
i406032,30,0,0.0
i607986,27,0,0.0
i601494,25,0,0.0
i206748,38,0,0.0
i500340,31,0,0.0
i403369,31,0,0.0
i600814,18,0,0.0
i205935,19,0,0.0
i406514,37,0,0.0
i204419,30,0,0.0
i501892,26,0,0.0
i203009,28,0,0.0
i304614,26,0,0.0
i603556,31,0,0.0
i203649,30,0,0.0
i202833,26,0,0.0
i502496,31,0,0.0
i306238,22,0,0.0
i607303,35,0,0.0
i508030,25,0,0.0
i405633,33,0,0.0
i400635,20,0,0.0
i409517,25,0,0.0
i504527,43,0,0.0
i303601,27,0,0.0
i207092,35,0,0.0
i303669,40,0,0.0
i404594,22,0,0.0
i206110,20,0,0.0
i406520,23,0,0.0
i403539,31,0,0.0
i404835,15,0,0.0
i401746,40,0,0.0
i603711,37,0,0.0
i207708,14,0,0.0
i609524,22,0,0.0
i605010,34,0,0.0
i408325,19,0,0.0
i509235,34,0,0.0
i306848,33,0,0.0
i205309,38,0,0.0
i404006,21,0,0.0
i604311,28,0,0.0
i208043,37,0,0.0
i606340,39,0,0.0
i306198,41,0,0.0
i409027,27,0,0.0
i201280,31,0,0.0
i205094,22,0,0.0
i605289,31,0,0.0
i300905,31,0,0.0
i300223,28,0,0.0
i200812,26,0,0.0
i207074,22,0,0.0
i205258,32,0,0.0
i606921,22,0,0.0
i205768,25,0,0.0
i605644,37,0,0.0
i608878,35,0,0.0
i605284,30,0,0.0
i200882,27,0,0.0
i206800,24,0,0.0
i504504,29,0,0.0
i207793,29,0,0.0
i405138,36,0,0.0
i408625,29,0,0.0
i607165,25,0,0.0
i207876,21,0,0.0
i609130,25,0,0.0
i307003,28,0,0.0
i408684,36,0,0.0
i501909,31,0,0.0
i309142,30,0,0.0
i507205,27,0,0.0
i403709,27,0,0.0
i404388,33,0,0.0
i505756,17,0,0.0
i509723,35,0,0.0
i200334,32,0,0.0
i508108,19,0,0.0
i401630,31,0,0.0
i202443,24,0,0.0
i605444,16,0,0.0
i500705,23,0,0.0
i406655,30,0,0.0
i603484,31,0,0.0
i602318,31,0,0.0
i301380,31,0,0.0
i607697,23,0,0.0
i500255,33,0,0.0
i204631,24,0,0.0
i408305,27,0,0.0
i404131,29,0,0.0
i504459,27,0,0.0
i200096,29,0,0.0
i206192,23,0,0.0
i209043,32,0,0.0
i501319,31,0,0.0
i605701,36,0,0.0
i603497,26,0,0.0
i302052,24,0,0.0
i308064,36,0,0.0
i506865,24,0,0.0
i407926,36,0,0.0
i500940,33,0,0.0
i400627,32,0,0.0
i306464,19,0,0.0
i408610,27,0,0.0
i607492,27,0,0.0
i406859,24,0,0.0
i600709,26,0,0.0
i207255,20,0,0.0
i301305,27,0,0.0
i201782,30,0,0.0
i506339,24,0,0.0
i301902,31,0,0.0
i502763,25,0,0.0
i503501,31,0,0.0
i409071,38,0,0.0
i408379,30,0,0.0
i406500,31,0,0.0
i209741,27,0,0.0
i409658,23,0,0.0
i605052,21,0,0.0
i408281,35,0,0.0
i202613,26,0,0.0
i204009,32,0,0.0
i504055,34,0,0.0
i408424,29,0,0.0
i509060,28,0,0.0
i600007,28,0,0.0
i305464,37,0,0.0
i402262,25,0,0.0
i407367,23,0,0.0
i403925,20,0,0.0
i303072,28,0,0.0
i304852,39,0,0.0
i301521,27,0,0.0
i502752,25,0,0.0
i407177,27,0,0.0
i505450,24,0,0.0
i609104,23,0,0.0
i504018,26,0,0.0
i404282,28,0,0.0
i402870,29,0,0.0
i307327,31,0,0.0
i208121,28,0,0.0
i300240,29,0,0.0
i404170,23,0,0.0
i508182,40,0,0.0
i508642,29,0,0.0
i308167,29,0,0.0
i304645,31,0,0.0
i607135,33,0,0.0
i207038,25,0,0.0
i209843,28,0,0.0
i207626,30,0,0.0
i304792,38,0,0.0
i407171,25,0,0.0
i609433,27,0,0.0
i206719,29,0,0.0
i306055,29,0,0.0
i303995,30,0,0.0
i501847,20,0,0.0
i400216,17,0,0.0
i501343,24,0,0.0
i206380,23,0,0.0
i407509,28,0,0.0
i209620,31,0,0.0
i203739,28,0,0.0
i301554,30,0,0.0
i606280,24,0,0.0
i301686,28,0,0.0
i607740,25,0,0.0
i200297,31,0,0.0
i208521,17,0,0.0
i509287,19,0,0.0
i201669,29,0,0.0
i504611,31,0,0.0
i506123,27,0,0.0
i404510,33,0,0.0
i603970,31,0,0.0
i603689,30,0,0.0
i308321,23,0,0.0
i605662,23,0,0.0
i601340,21,0,0.0
i204304,23,0,0.0
i308104,25,0,0.0
i401933,34,0,0.0
i207936,32,0,0.0
i300313,39,0,0.0
i604774,19,0,0.0
i208286,28,0,0.0
i502323,35,0,0.0
i504353,25,0,0.0
i504573,32,0,0.0
i308147,36,0,0.0
i500013,27,0,0.0
i603881,21,0,0.0
i202803,25,0,0.0
i402752,26,0,0.0
i402157,25,0,0.0
i407809,37,0,0.0
i402797,27,0,0.0
i605638,30,0,0.0
i208248,22,0,0.0
i209088,23,0,0.0
i505470,33,0,0.0
i504403,26,0,0.0
i202051,25,0,0.0
i605382,27,0,0.0
i309382,32,0,0.0
i205141,32,0,0.0
i409420,21,0,0.0
i302057,17,0,0.0
i603721,33,0,0.0
i206786,25,0,0.0
i604974,36,0,0.0
i502225,31,0,0.0
i602337,26,0,0.0
i209200,31,0,0.0
i300828,32,0,0.0
i406794,33,0,0.0
i608078,31,0,0.0
i308625,24,0,0.0
i208017,36,0,0.0
i403053,28,0,0.0
i600649,29,0,0.0
i207957,28,0,0.0
i609360,24,0,0.0
i208602,22,0,0.0
i208299,26,0,0.0
i207232,35,0,0.0
i301302,31,0,0.0
i509200,25,0,0.0
i301087,26,0,0.0
i400478,39,0,0.0
i403275,27,0,0.0
i605537,30,0,0.0
i303496,29,0,0.0
i507460,18,0,0.0
i408583,31,0,0.0
i601081,37,0,0.0
i503826,29,0,0.0
i202766,33,0,0.0
i503860,25,0,0.0
i208522,26,0,0.0
i507287,29,0,0.0
i409078,37,0,0.0
i501655,22,0,0.0
i402386,34,0,0.0
i208633,25,0,0.0
i509285,39,0,0.0
i200199,26,0,0.0
i208703,29,0,0.0
i508788,26,0,0.0
i400810,28,0,0.0
i206783,34,0,0.0
i507196,25,0,0.0
i301769,35,0,0.0
i208779,26,0,0.0
i305635,35,0,0.0
i306297,33,0,0.0
i403577,27,0,0.0
i604530,27,0,0.0
i504622,27,0,0.0
i602215,26,0,0.0
i409253,29,0,0.0
i607157,26,0,0.0
i503832,37,0,0.0
i303939,29,0,0.0
i203304,36,0,0.0
i609070,21,0,0.0
i208451,18,0,0.0
i409509,26,0,0.0
i307954,32,0,0.0
i507268,31,0,0.0
i204111,24,0,0.0
i209002,24,0,0.0
i502073,33,0,0.0
i504528,35,0,0.0
i206758,40,0,0.0
i601465,30,0,0.0
i200864,25,0,0.0
i203587,20,0,0.0
i505140,25,0,0.0
i304693,31,0,0.0
i506087,25,0,0.0
i207974,18,0,0.0
i202946,35,0,0.0
i605820,28,0,0.0
i605912,20,0,0.0
i409855,23,0,0.0
i405089,20,0,0.0
i401575,20,0,0.0
i206345,25,0,0.0
i407684,25,0,0.0
i601173,23,0,0.0
i403421,39,0,0.0
i209306,27,0,0.0
i508286,21,0,0.0
i605128,29,0,0.0
i300385,33,0,0.0
i403806,31,0,0.0
i202271,23,0,0.0
i606121,25,0,0.0
i302460,25,0,0.0
i201465,37,0,0.0
i302365,35,0,0.0
i508376,28,0,0.0
i500981,22,0,0.0
i602522,29,0,0.0
i308093,35,0,0.0
i609251,22,0,0.0
i505065,28,0,0.0
i204156,26,0,0.0
i604392,33,0,0.0
i401563,28,0,0.0
i606841,21,0,0.0
i605223,34,0,0.0
i305964,27,0,0.0
i509997,27,0,0.0
i409386,39,0,0.0
i400383,25,0,0.0
i309602,34,0,0.0
i405112,21,0,0.0
i306808,18,0,0.0
i501992,30,0,0.0
i601803,22,0,0.0
i409248,28,0,0.0
i600320,24,0,0.0
i209147,26,0,0.0
i301327,22,0,0.0
i402649,25,0,0.0
i203251,22,0,0.0
i301710,31,0,0.0
i406669,20,0,0.0
i602139,25,0,0.0
i600549,31,0,0.0
i307475,30,0,0.0
i200273,37,0,0.0
i304741,26,0,0.0
i204572,19,0,0.0
i408732,19,0,0.0
i409333,25,0,0.0
i302387,31,0,0.0
i501035,15,0,0.0
i600778,20,0,0.0
i308603,32,0,0.0
i505353,23,0,0.0
i403580,24,0,0.0
i205159,35,0,0.0
i302738,31,0,0.0
i505811,33,0,0.0
i302667,21,0,0.0
i401166,22,0,0.0
i504000,23,0,0.0
i502505,30,0,0.0
i608440,30,0,0.0
i507803,29,0,0.0
i508493,29,0,0.0
i609016,28,0,0.0
i308559,32,0,0.0
i207369,24,0,0.0
i606440,32,0,0.0
i205665,29,0,0.0
i603007,21,0,0.0
i602788,21,0,0.0
i302256,28,0,0.0
i209974,24,0,0.0
i204215,31,0,0.0
i401444,28,0,0.0
i408179,25,0,0.0
i204136,40,0,0.0
i402593,35,0,0.0
i509251,32,0,0.0
i505408,28,0,0.0
i400982,33,0,0.0
i601193,21,0,0.0
i503375,26,0,0.0
i305318,26,0,0.0
i307155,30,0,0.0
i405749,30,0,0.0
i503742,29,0,0.0
i201087,35,0,0.0
i307694,28,0,0.0
i509606,33,0,0.0
i203828,31,0,0.0
i500303,27,0,0.0
i201243,18,0,0.0
i205999,16,0,0.0
i506293,26,0,0.0
i407849,32,0,0.0
i200285,30,0,0.0
i401420,36,0,0.0
i303249,26,0,0.0
i405348,19,0,0.0
i407853,23,0,0.0
i301006,27,0,0.0
i609658,33,0,0.0
i506662,28,0,0.0
i308544,26,0,0.0
i403123,28,0,0.0
i504975,25,0,0.0
i403015,26,0,0.0
i308463,30,0,0.0
i402364,28,0,0.0
i402841,24,0,0.0
i504981,27,0,0.0
i406584,38,0,0.0
i308931,27,0,0.0
i201535,23,0,0.0
i608933,16,0,0.0
i508952,30,0,0.0
i308103,19,0,0.0
i404601,28,0,0.0
i308776,31,0,0.0
i605359,27,0,0.0
i400882,31,0,0.0
i407637,27,0,0.0
i502129,35,0,0.0
i609708,24,0,0.0
i604812,34,0,0.0
i202188,24,0,0.0
i608430,30,0,0.0
i304964,29,0,0.0
i306845,24,0,0.0
i509586,35,0,0.0
i300950,24,0,0.0
i209294,25,0,0.0
i303231,31,0,0.0
i304055,31,0,0.0
i409162,17,0,0.0
i404314,28,0,0.0
i509376,28,0,0.0
i202791,27,0,0.0
i509910,29,0,0.0
i605169,25,0,0.0
i403958,31,0,0.0
i204736,28,0,0.0
i209684,23,0,0.0
i300074,24,0,0.0
i403373,30,0,0.0
i207017,27,0,0.0
i205226,27,0,0.0
i408823,34,0,0.0
i601534,25,0,0.0
i608658,21,0,0.0
i306258,35,0,0.0
i602752,22,0,0.0
i608361,33,0,0.0
i402969,25,0,0.0
i502243,24,0,0.0
i609046,30,0,0.0
i305671,26,0,0.0
i506254,28,0,0.0
i308704,39,0,0.0
i500689,33,0,0.0
i404449,30,0,0.0
i504358,29,0,0.0
i402274,36,0,0.0
i406814,18,0,0.0
i308051,31,0,0.0
i608613,28,0,0.0
i203690,32,0,0.0
i304901,33,0,0.0
i404789,31,0,0.0
i309490,34,0,0.0
i205223,25,0,0.0
i504155,31,0,0.0
i602184,21,0,0.0
i408464,32,0,0.0
i402766,35,0,0.0
i207930,37,0,0.0
i202432,37,0,0.0
i307559,28,0,0.0
i606409,25,0,0.0
i502563,25,0,0.0
i204628,23,0,0.0
i402317,36,0,0.0
i405718,33,0,0.0
i409965,36,0,0.0
i404714,29,0,0.0
i200914,24,0,0.0
i609669,25,0,0.0
i608074,29,0,0.0
i500238,31,0,0.0
i603986,25,0,0.0
i402735,32,0,0.0
i405865,33,0,0.0
i603272,32,0,0.0
i206694,33,0,0.0
i603605,30,0,0.0
i600986,33,0,0.0
i209853,18,0,0.0
i301928,49,0,0.0
i202569,24,0,0.0
i207714,24,0,0.0
i405568,29,0,0.0
i306332,26,0,0.0
i300354,23,0,0.0
i504609,30,0,0.0
i205579,32,0,0.0
i307467,28,0,0.0
i205038,28,0,0.0
i309858,31,0,0.0
i208105,30,0,0.0
i401989,27,0,0.0
i202437,35,0,0.0
i204167,21,0,0.0
i302258,33,0,0.0
i202550,29,0,0.0
i306983,27,0,0.0
i604756,28,0,0.0
i408958,21,0,0.0
i503546,27,0,0.0
i403720,25,0,0.0
i405748,30,0,0.0
i600968,31,0,0.0
i200627,25,0,0.0
i302408,33,0,0.0
i507356,23,0,0.0
i402415,34,0,0.0
i506549,32,0,0.0
i500357,32,0,0.0
i205639,25,0,0.0
i601137,34,0,0.0
i600021,27,0,0.0
i507773,30,0,0.0
i309084,30,0,0.0
i401162,33,0,0.0
i602858,36,0,0.0
i403613,38,0,0.0
i602947,24,0,0.0
i404972,25,0,0.0
i303160,29,0,0.0
i508728,22,0,0.0
i501127,30,0,0.0
i408298,28,0,0.0
i206791,25,0,0.0
i602543,30,0,0.0
i305830,25,0,0.0
i200090,23,0,0.0
i203600,26,0,0.0
i201563,29,0,0.0
i604083,25,0,0.0
i502576,23,0,0.0
i208539,20,0,0.0
i609227,20,0,0.0
i302854,34,0,0.0
i500813,30,0,0.0
i407620,25,0,0.0
i201800,25,0,0.0
i203796,30,0,0.0
i309198,27,0,0.0
i508483,26,0,0.0
i503289,20,0,0.0
i608379,24,0,0.0
i604391,23,0,0.0
i202597,21,0,0.0
i600726,30,0,0.0
i203138,26,0,0.0
i306263,29,0,0.0
i508709,25,0,0.0
i201844,26,0,0.0
i306788,18,0,0.0
i207669,28,0,0.0
i606133,29,0,0.0
i208024,30,0,0.0
i209966,29,0,0.0
i505121,25,0,0.0
i401486,31,0,0.0
i208181,32,0,0.0
i307790,36,0,0.0
i302591,17,0,0.0
i201562,28,0,0.0
i504962,28,0,0.0
i204387,27,0,0.0
i506218,21,0,0.0
i205009,35,0,0.0
i401831,39,0,0.0
i601182,20,0,0.0
i502988,34,0,0.0
i206513,30,0,0.0
i309791,29,0,0.0
i208097,24,0,0.0
i608380,27,0,0.0
i502154,27,0,0.0
i506178,32,0,0.0
i309447,26,0,0.0
i403552,39,0,0.0
i205481,32,0,0.0
i309741,31,0,0.0
i208554,29,0,0.0
i407486,29,0,0.0
i500292,22,0,0.0
i405030,36,0,0.0
i308584,33,0,0.0
i605897,32,0,0.0
i308709,36,0,0.0
i504019,34,0,0.0
i406509,29,0,0.0
i408378,20,0,0.0
i402539,30,0,0.0
i403658,41,0,0.0
i205366,26,0,0.0
i208819,29,0,0.0
i507283,39,0,0.0
i200272,21,0,0.0
i206955,25,0,0.0
i407775,37,0,0.0
i506088,31,0,0.0
i301098,34,0,0.0
